listing,listing,listing,listing,pricing,pricing,pricing,pricing,location,location,location,location,size,size,size,size,size,legal_and_availability,legal_and_availability,legal_and_availability,legal_and_availability,type_and_year,type_and_year,amenities,amenities,equipment,equipment,equipment,equipment,equipment,equipment,equipment,equipment,media_types,media_types,media_types,media_types,heating,heating,heating,heating,heating,heating,heating,security,security,security,security,security,security,security,windows,windows,windows,windows,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,additional_information,additional_information,additional_information,additional_information,additional_information,additional_information,additional_information
https://www.otodom.pl/pl/oferta/mieszkanie-w-kameralnym-bloku-reden-ID4aZiR,Mieszkanie w kameralnym bloku - Reden,"Oferuję piękne mieszkanie w kameralnym bloku. Blok z 2017 roku. Monitoring na całym obiekcie. Miejsce postojowe na zamykanym placu. Mieszkanie składa się z dwóch pokoi oraz kuchni w aneksie. Niezależne ogrzewanie gazowe z pogodynką. Cicha dzielnica blisko park, siłownia, sklepy i przystanki autobusowe i tramwajowe. Chętnie udzielę więcej informacji przez telefon nr: 731483961 (osoba prywatna).",,1600.0,200.0,1800.0,1800.0,"ul. 1 Maja, Reden-Adamiecki, Reden, Dąbrowa Górnicza, śląskie",ul. 1 Maja,Dąbrowa Górnicza,śląskie,38.0,2,2,False,4,,ready_to_move_in,private,False,block_of_flats,2017,False,True,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/super-lokalizacja-dwa-pokoje-balkon-ID4p6kL,Super lokalizacja dwa pokoje balkon,"Oferujemy Państwu do wynajęcia mieszkanie o powierzchni 52 m2 znajdujące się na szóstym piętrze    
w wysokim bloku przy ul. Kilińskiego.
Mieszkanie składa się z dwóch niezależnych pokoi, kuchni, łazienki z wc oraz przedpokoju.
Kuchnia wyposażona w meble oraz kuchenkę gazową.
Pokoje bez mebli. 
Łazienka w glazurze.
W przedpokoju szafa.
Korytarz dodatkowo  zamykany.
Klatka zabezpieczona domofonem.
Czynsz dla właściciela 2200 zł. w tym czynsz do spółdzielni. Dodatkowo płatne media(c.o, śmieci, woda, gaz i prąd)
Kaucja zwrotna 2000 zł.
Media: centralne ogrzewanie, gaz miejski, ciepła woda z sieci.
Preferowany najem długoterminowy.
Super lokalizacja blisko centrum handlowe Plaza, targowisko, liczne sklepy, przystanki komunikacji miejskiej. Dworzec PKP.
Akceptowane zwierzęta domowe.
Zapraszam do oglądania w dogodnym terminie. Posiadamy klucze od tego mieszkania.
Oglądanie za pośrednictwem Invest II Nieruchomości
tel. 734 105 284

Usługa pośrednictwa jest usługą płatną.
Niniejsza oferta nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego, a zawarte w niej dane mają jedynie charakter informacyjny i mogą ulec zmianie.",,2200.0,,2200.0,2000.0,"ul. Jana Kilińskiego, Stary Sosnowiec, Sosnowiec, śląskie",ul. Jana Kilińskiego,Sosnowiec,śląskie,52.0,2,6,False,10,,ready_to_move_in,real_estate_agency,False,block_of_flats,,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-balkonem-ID4oWWD,3 pokojowe mieszkanie z balkonem,"Do wynajęcia przestronne, komfortowe mieszkanie zlokalizowane w spokojnej okolicy.

Mieszkanie zlokalizowane jest na 4 piętrze (bez windy) bloku usytuowanego w otoczeniu terenów zielonych- przepiękny widok z balkonu.

Mieszkanie składa się z:
- 3 pokoi
- oddzielnej kuchni
- łazienki
- toalety
- przedpokoju
- balkonu 

Mieszkanie w częściowo wyposażone:
- pełne wyposażenie salonu: narożnik, 2 komody, stół jadalniany, TV
- pełne wyposażenie kuchni: meble, piekarnik, płyta gazowa, lodówka, naczynia, miejsce do spożywania posiłków
- łazienka: wanna, pralka, umywalka
- przedpokój: 2 bardzo pojemne szafy w zabudowie 
- sypialnia: szafa 3 drzwiowa, komoda, szafka nocna

*w przypadku wynajmu dla firm (kadra zarządzająca lub pracownicy biurowi) istnieje możliwość doposażenia mieszkania w łóżka

Lokalizacja:
Mieszkanie znajduje się na spokojnym osiedlu, otoczonym zielenią. W najbliższej okolicy szkoła, przedszkole, przystanek autobusowy. 10 minut spacerem do sklepów spożywczych (Biedronka, Lidl).
Świetna lokalizacja pod kątem dojazdu do Katowic, Gliwic i innych miast ościennych.

Zasady najmu:
Dla najemców indywidualnych najem na zasadach najmu okazjonalnego. Dla firm umowa najmu.

Koszty:
1500 zł- odstępne
550 zł- czynsz 
320 zł- zaliczka na C.O.
+ media wg zużycia
+ opłata śmieciowa wg liczby mieszkańców

Kaucja: 4000 zł

Tylko kontakt telefoniczny.",,1500.0,550.0,2050.0,4000.0,"ul. Marii Curie-Skłodowskiej, Piekary Śląskie, śląskie",ul. Marii Curie-Skłodowskiej,Piekary Śląskie,śląskie,60.0,3,4,False,4,,ready_to_move_in,private,True,block_of_flats,,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
https://www.otodom.pl/pl/oferta/wynajme-komfortowe-mieszkanie-na-ul-partyzantow-ID4oWWy,Wynajmę Komfortowe Mieszkanie na ul.Partyzantów,"Witam Państwa Do wynajęcia mieszkanie o wysokim standardzie, po remoncie w pełni wyposażone, położone w świetnej lokalizacji Będzina ul. Partyzantów, niski blok piętro 3 z 4. W lokalizacji mieszkania znajduje się pełna infrastruktura komunikacyjna, autobus, tramwaj, kolej podmiejska, blisko do centrum Będzina, Dąbrowy Górniczej, Sosnowca, Katowic. Blisko supermarkety, sklepy osiedlowe, opieka zdrowotna, szkoły i przedszkola. Lokal składa się z dwóch ustawnych pokoi, pokój dzienny (salon) wyposażony w kanapę, nowy stolik rtv, nowy stół z krzesłami, telewizor LCD lampa stojąca; drugi pokój wyposażony w kanapę, komodę z szufladami oraz nową szafę narożną. Kuchnia w pełni wyposażona: lodówka, kuchnia gazowa z piekarnikiem elektrycznym, mikrofalówka; łazienka wyposażona w nową kabinę prysznicową, wc, umywalkę i pralkę; w mieszkaniu znajduje się również przedpokój oraz przynależy do niego piwnica. W całym mieszkaniu zostały wymienione na nowe panele. Pod blokiem parking, ciche sąsiedztwo, domofon. Cena najmu 1400 + czynsz w kwocie 560 zł z zaliczką na wodę 6 m3 oraz dodatkowo opłaty wg zużycia - prąd, gaz. ***WYNAJEM TYLKO DŁUGOTERMINOWY, NAJEM OKAZJONALNY. BEZ ZWIERZĄT*** *** MIESZKANIE Z PRZEZNACZENIEM DLA JEDNEJ LUB DWÓCH OSÓB *** *** MIESZKANIE WOLNE OD ZARAZ*** Kaucja zwrotna 2500 zl.",unspecified,1400.0,560.0,1960.0,2500.0,"ul. Partyzantów, Będzin, będziński, śląskie",ul. Partyzantów,będziński,śląskie,35.0,2,3,False,4,,ready_to_move_in,private,True,block_of_flats,,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-w-wysokim-standardzie-ID4dM9N,Nowoczesny apartament w wysokim standardzie,"DO WYNAJĘCIA NOWOCZESNY 2 POKOJOWY APARTAMENT W WYSOKIM STANDARDZIE W PEŁNI WYPOSAŻONY I UMEBLOWANY W DĄBROWIE GÓRNICZEJ

Całość nowocześnie zaaranżowana, kompletnie umeblowana i wyposażona.
Duży salon z aneksem kuchennym i wyjściem na duży balkon.
Niezależna sypialnia z oddzielną garderobą
Kuchnia w zabudowie(biały połysk plus drewniane blaty) wraz ze sprzętem AGD (lodówka z zamrażarką, piekarnik, płyta indukcyjna, pochłaniacz powietrza, zmywarka)
Łazienka z wanną z parawanem prysznicowym ,wyposażona w pralkę.
W przedpokoju duża szafa




Niniejsza oferta nie stanowi oferty handlowej w rozumieniu przepisów Kodeksu Cywilnego",,2500.0,,2500.0,5000.0,"ul. Graniczna, Dziewiąty, Zielona Pogoria, Dąbrowa Górnicza, śląskie",ul. Graniczna,Dąbrowa Górnicza,śląskie,50.0,2,1,False,8,,ready_to_move_in,private,False,block_of_flats,2020,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-na-wynajem-43m2-sosnowiec-ID4p6bH,"2 pok mieszkanie na wynajem 43m2, Sosnowiec","Przedstawiamy Państwu ofertę wynajmu 2 pokojowego mieszkania zlokalizowanego w Sosnowcu przy ulicy Kalinowej, dzielnica Niwka.  Układ funkcjonalny: - salon z balkonem, - sypialnia, - oddzielna kuchnia z oknem, - przedpokój, - łazienka z WC,  Media: - prąd, - woda + kanalizacja, - gaz, - CO miejskie z podzielnikami, - woda ciepła z junkersa,  Dodatkowe informacje: - czynsz administracyjny: 800zł miesięcznie, w tym zaliczka na 4 m3 wody, - prąd, gaz, płatne według zużycia, - kaucja zwrotna: 2 000zł, - najem okazjonalny, - okres umowy: 12 miesięcy (lub dłużej), - dostępne od zaraz,  Zapraszamy na prezentację!",unspecified,999.0,800.0,1799.0,2000.0,"ul. Kalinowa, Dańdówka, Sosnowiec, śląskie",ul. Kalinowa,Sosnowiec,śląskie,43.0,2,10,False,10,,ready_to_move_in,real_estate_agency,False,block_of_flats,,True,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-ID4oWHD,Mieszkanie do wynajęcia,"Do wynajęcia mieszkanie w centrum Sosnowca przy ul.1Maja,  na pierwszym piętrze,2 niezależne pokoje, kuchnia, łazienka. Mieszkanie w pełni umeblowane I wyposażone w sprzęt RTV AGD,  2 duże szafy do zabudowy,  piwnica. Dużo wolnych bezpłatnych miejsc parkingowych pod budynkiem.W pobliżu znajdują się szkoła,sklepy oraz park.Media płatne według  faktycznego zużycia. W przypadku zainteresowania ofertą proszę dzwonić  najlepiej po godzinie 15",,1600.0,450.0,2050.0,2000.0,"Stary Sosnowiec, Sosnowiec, śląskie",Stary Sosnowiec,Sosnowiec,śląskie,40.0,2,1,False,,,ready_to_move_in,private,False,historic_apartment_building,,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
https://www.otodom.pl/pl/oferta/duzy-apartament-w-dabrowie-gorniczej-73m2-ID4p65g,DUŻY Apartament w Dąbrowie Górniczej 73m2,"Jeśli szukasz miejsca, które będzie więcej niż tylko domem, chcesz, aby każdy dzień był jak nowy rozdział w książce pełnej komfortu, spokoju i własnego kąta - dobrze trafiłeś/aś!

Mam do zaoferowania mieszkanie o powierzchni 73 m2, które sprawi, że poczujesz się wyjątkowo i bezpiecznie. Znajduje się w przyjaznej okolicy, gdzie każdy dzień rozpoczyna się od widoku na piękne otoczenie i kończy spokojnym wieczorem. Mieszkanie jest w pełni wyposażone i gotowe na Twoje wprowadzenie!

Cechy, które pokochasz:
-> Przestronne, jasne pokoje, powierzchnia całkowita to 73,235 m2 – idealne do życia i pracy zdalnej.
-> W pełni wyposażona kuchnia – gotuj, eksperymentuj i delektuj się każdym posiłkiem.
-> Balkon/Taras – ciesz się poranną kawą lub wieczornym relaksem na świeżym powietrzu.
-> Dogodna lokalizacja – blisko sklepy, parki i komunikacja miejska.
-> Przyjazne dla zwierząt – Twoi futrzani przyjaciele są u nas mile widziani!

Mieszkanie znajduje się w samym Centrum Dąbrowy Górniczej, przestronny taras gwarantuje widok bez sąsiadów zaglądających nam do zupy ;)

W mieszkaniu prowadzone są ostatnie szlify, stąd brak zdjęć, oznacza to, że będziesz jego pierwszym najemcą!

Wiemy, że każdy ma swoje indywidualne wymagania dotyczące wyposażenia końcowego (mebli), dlatego istnieje możliwość wprowadzenia się wraz ze swoimi meblami, lub jeśli preferujesz wejście ""na gotowo"" - daj mi znać a ustalimy dogodne warunki dla obu Stron. :)

W razie zainteresowania, proszę o kontakt SMS.",,5000.0,1.0,5001.0,9000.0,"ul. Graniczna, Dziewiąty, Zielona Pogoria, Dąbrowa Górnicza, śląskie",ul. Graniczna,Dąbrowa Górnicza,śląskie,73.0,4,6,False,,,ready_to_move_in,private,False,apartment_building,,True,True,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-w-samym-centrum-dabrowy-2-p-ID4p64T,Atrakcyjne Mieszkanie W Samym Centrum Dąbrowy! 2 P,"ATRAKCYJNY UKŁAD POMIESZCZEŃ! 2 NIEZALEŻNE POKOJE! DUŻY BALKON!ŚCISŁE CENTRUM MIASTA! BEZPOŚREDNIE SĄSIEDZTWO:PARK HALLERA, CENTRUM HANDLOWE POGORIA, WYŻSZA SZKOŁA BIZNESU, FABRYKA PEŁNA ŻYCIA, ALDI!PARKING POD BUDYNKIEM!Oferujemy Państwu do wynajęcia lokal o bardzo korzystnym układzie pomieszczeń i powierzchni użytkowej 37m kw zlokalizowany na 5-tym piętrze w wysokim bloku w ścisłym centrum Dąbrowy Górniczej.Klatka czysta, cicha, zabezpieczona domofonem. Monitoring w budynku. Spokojne sąsiedztwo. Parking przed budynkiem.Lokal składa się z dwóch niezależnych pokoi, osobnej kuchni, łazienki z WC oraz przedpokoju.Lokal umeblowany. Łazienka w kaflach z kabiną prysznicową.Okna PCV. Na podłogach parkiet.Ogrzewanie z sieci miejskiej. Ciepła woda z junkersa, co znacznie obniża koszty eksploatacji.Doskonała lokalizacja!!W pobliżu: szkoła, przedszkole, sklepy spożywcze i specjalistyczne, przychodnia, apteka, bankomat, restauracja, przystanki komunikacji miejskiej.Świetny dojazd do trasy DK 94, a także wygodny dojazd do ścisłego centrum miasta czyni tę lokalizację świetnie skomunikowaną z całym regionem.Oferta skierowana do osób poszukujących wygodnego rozkładu mieszkania!KOSZT NAJMU: 1250 ZŁ + CZYNSZ 535 ZŁ Z ZALICZKAMI NA C.O. ORAZ WODĘ + MEDIA WEDŁUG ZUŻYCIAKAUCJA: 2000 ZŁGorąco polecamy i zapraszamy na prezentację!!Agent prowadzący: Patryk; nr Tel.: 537 822 933",,1250.0,,1250.0,,"al. Tadeusza Kościuszki 7, Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie",al. Tadeusza Kościuszki 7,Dąbrowa Górnicza,śląskie,37.0,2,5,False,10,2024-02-12,ready_to_move_in,real_estate_agency,False,block_of_flats,,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
https://www.otodom.pl/pl/oferta/super-apartament-dabrowa-gornicza-graniczna-64m2-ID4p3Ka,SUPER Apartament Dąbrowa Górnicza Graniczna 64m2,"Jeśli szukasz miejsca, które będzie więcej niż tylko domem, chcesz, aby każdy dzień był jak nowy rozdział w książce pełnej komfortu, spokoju i własnego kąta - dobrze trafiłeś/aś!

Mam do zaoferowania dwa mieszkania (każde z nich po 64m2), które sprawią, że poczujesz się wyjątkowo i bezpiecznie. Znajdują się w przyjaznej okolicy, gdzie każdy dzień rozpoczyna się od widoku na piękne otoczenie i kończy spokojnym wieczorem. Mieszkania są w pełni wyposażone i gotowe na Twoje wprowadzenie!

Cechy, które pokochasz:
-> Przestronne, jasne pokoje, powierzchnia całkowita to 64,27 m2 – idealne do życia i pracy zdalnej.
-> W pełni wyposażona kuchnia – gotuj, eksperymentuj i delektuj się każdym posiłkiem.
-> Balkon/Taras – ciesz się poranną kawą lub wieczornym relaksem na świeżym powietrzu.
-> Dogodna lokalizacja – blisko sklepy, parki i komunikacja miejska.
-> Przyjazne dla zwierząt – Twoi futrzani przyjaciele są u nas mile widziani!

Mieszkania znajdują się w samym Centrum Dąbrowy Górniczej, przestronny taras gwarantuje widok bez sąsiadów zaglądających nam do zupy ;)
Jak widzisz na zdjęciu są świeżo wyremontowane, co oznacza że będziesz pierwszym najemcą!

Wiemy, że każdy ma swoje indywidualne wymagania dotyczące wyposażenia końcowego (mebli), dlatego istnieje możliwość wprowadzenia się wraz ze swoimi meblami, lub jeśli preferujesz wejście ""na gotowo"" - daj mi znać a ustalimy dogodne warunki dla obu Stron. :)

W razie zainteresowania, proszę o kontakt SMS.",,4000.0,1.0,4001.0,8000.0,"ul. Graniczna, Dziewiąty, Zielona Pogoria, Dąbrowa Górnicza, śląskie",ul. Graniczna,Dąbrowa Górnicza,śląskie,64.0,3,3,False,,,ready_to_move_in,private,False,apartment_building,,True,True,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/apartament-ul-klimontowska-45-2-pokoje-41-m2-ID4nFML,"Apartament ul. Klimontowska 45, 2 pokoje, 41 m2,","Opis apartamentu
Do wynajęcia zupełnie nowy, klimatyzowany, w pełni umeblowany i wyposażony, apartament o powierzchni 41 m2. Apartament składa się z salonu z aneksem kuchennym i balkonem, sypialni, łazienki z toaletą oraz przedpokoju. Do wykończenia lokalu użyto najwyższej klasy materiałów i sprzętu. W każdym z pomieszczeń wykonano zabudowy meblowe na wymiar wedle indywidualnego projektu, aby nadać im nowoczesnego awangardowego wyglądu przy zachowaniu maksymalnej funkcjonalności.
 
Lokalizacja
Lokal zlokalizowany na 2 piętrze w nowym bloku przy ul. Klimontowskiej 45 (inwestycja „Apartamenty na wzgórzu”. Blok wyposażony w: zamykane klatki schodowe z domofonem, cichobieżną windę, garaż podziemny, wentylację mechaniczną, liczniki ciepła.
 
Wyposażenie:
W skład wyposażenia apartamentu wchodzą: płyta indukcyjna, piekarnik z funkcją mikrofalówki, lodówka z zamrażarką, zmywarka, okap kuchenny, pralko – suszarka, telewizor 55"", klimatyzacja z funkcją chłodzenia i ogrzewania
Dostępne media: ogrzewanie i ciepła woda z sieci miejskiej, internet, telefon, telewizja kablowa
 
Koszty najmu: Czynsz : 2600 zł Opłata za miejsce w hali garażowej : 250 zł
Opłaty administracyjne (koszty wspólnoty, zaliczka na wodę, c.o.)  : 500 zł.
Łącznie czynsz + opłaty: 3100 zł. (bez miejsca w hali garażowej)
Łącznie czynsz + opłaty: 3350 zł. (z miejscem parkingowym w hali garażowej)
Pozostałe koszty prądu, wody i ogrzewania rozliczane wedle zużycia. Oferta bez pośredników i prowizji!",unspecified,2600.0,500.0,3100.0,5000.0,"ul. Klimontowska, Sielec, Sosnowiec, śląskie",ul. Klimontowska,Sosnowiec,śląskie,41.0,2,2,False,5,,ready_to_move_in,private,False,block_of_flats,2022,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
https://www.otodom.pl/pl/oferta/mieszkania-dla-pracownikow-3-pokoje-golonog-ID4nYEp,"Mieszkania dla pracowników. 3 pokoje, Gołonóg","Oferta skierowana do Agencji Pracy poszukujących zakwaterowania dla swoich pracowników.

Wynajmę mieszkanie dla pracowników w bardzo dogodnej lokalizacji jeżeli chodzi o dojazd/dojście do stref ekonomicznych w Dąbrowie Górniczej

Mieszkanie w pełni wyposażone we wszystkie niezbędne rzeczy codziennego użytku oraz sprzęty AGD/RTV.


Wysoki standard
3 pokoje (2,3,3-osobowe)
łazienka z WC
Kuchnia
Bardzo dobrze skomunikowane
W pobliżu wszystkie niezbędne sklepy (markety spożywcze, apteki itp.)
W pełni wyposażone (sprzęty agd, tapczany, pełne wyposażenie kuchni, pościele itp.)
Internet
Komfortowe zakwaterowanie 8 osób
2 lodówki
pojedyncze, wygodne tapczany


Dogodne warunki współpracy.

Oferuję miejsca noclegowe na terenie całego Śląska.

Cena netto dotyczy jednej osoby przy wynajmie mieszkania dla 8 osób.

Wystawiam faktury VAT.",,750.0,,750.0,,"Górka Gołonoska, Gołonóg Wschodni, Dąbrowa Górnicza, śląskie",Górka Gołonoska,Dąbrowa Górnicza,śląskie,55.0,3,,False,,,,private,False,block_of_flats,,False,False,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/wynajme-2-pokojowe-mieszkanie-ID4k2It,wynajmę 2 pokojowe mieszkanie,"Wynajmę 2 pokojowe mieszkanie o pow. 50 m2 w Dąbrowie Górniczej, dzielnica Gołonóg. Mieszkanie jest usytuowane na wysokim parterze 3 kondygnacyjnego budynku i składa się z 2 pokoi, oddzielnej kuchni, przedpokoju i łazienki. Ogrzewanie miejskie. Ciepła woda z junkersa. Bardzo dobra lokalizacja tuż przy przystankach autobusowym i tramwajowym. W pobliżu sklep Stokrotka i restauracja.Wyłącznie najem okazjonalny.
Kaucja 2000 złotych",,1600.0,540.0,2140.0,2000.0,"al. Józefa Piłsudskiego, Kasprzak, Gołonóg Południowy, Dąbrowa Górnicza, śląskie",al. Józefa Piłsudskiego,Dąbrowa Górnicza,śląskie,50.0,2,0,False,3,,ready_to_move_in,private,False,block_of_flats,,False,False,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
https://www.otodom.pl/pl/oferta/dg-samo-centrum-kawalerka-1600-zl-z-czynszem-ID4p5Ig,DG - samo centrum - kawalerka - 1600 zł z czynszem,"NAJEM OKAZJONALNY !  TYLKO U NAS - MAMY KLUCZE !! WOLNE OD ZARAZ Oferujemy do wynajęcia mieszkanie w Dąbrowie Górniczej przy ulicy Kościuszki ! Samo CENTRUM ! Mieszkanie składa się z pokoju,  kuchni, łazienki razem z WC oraz przedpokoju. MIESZKANIE WYPOSAŻONE ! 
W mieszkaniu - pralka, lodówka, zmywarka, czajnik, stół, kanapa. Powierzchnia 30 m2 11 piętro w wysokim bloku z pięknym widokiem ! CZYNSZ NAJMU - 1600 zł ( w tym zaliczka na C.O, wodę zimną) + prąd i gazKaucja zwrotna w wysokości 1600 złBardzo dobra lokalizacja !ZAPRASZAM DO OGLĄDANIA ! 

Dodatkowe informacje (kontakt i usługi - dotyczy współpracy sieciowej):Chcesz zobaczyć przedstawioną ofertę? Masz pytania? ZADZWOŃ KAROLINA 535 000 796
Nexus Nieruchomości to profesjonalne biuro nieruchomości. Transakcje obsługują tylko pośrednicy z uprawnieniami (nr licencji zawodowych: 17281, 17324).NIE RYZYKUJ SPRAWDŹ KOMU POWIERZASZ SWOJE PIENIĄDZE*** Zainteresowała Cię powyższa propozycja? Chciałbyś uzyskać więcej informacji? ZADZWOŃ lub napisz na mail: znajdziemy ofertę spełniającą wszystkie Twoje oczekiwania. Zapewniamy kompleksową obsługę transakcji. Współpracujemy z doradcami finansowymi, którzy dla naszych klientów BEZPŁATNIE pomagają uzyskać kredyt na zakup nieruchomości. Wykonujemy ekspertyzy i opracowania nieruchomości. Pośrednik odpowiedzialny zawodowo: Agnieszka Cuber, licencja nr 17281.***Przedstawiona propozycja nie stanowi oferty w rozumieniu przepisów.",,1600.0,1.0,1601.0,1600.0,"al. Tadeusza Kościuszki, Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie",al. Tadeusza Kościuszki,Dąbrowa Górnicza,śląskie,30.0,1,11,False,12,,ready_to_move_in,real_estate_agency,False,block_of_flats,,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-dabrowa-gornicza-centrum-ID4ngYL,Mieszkanie do wynajęcia Dąbrowa Górnicza centrum,"Wynajmę atrakcyjne mieszkanie po remoncie, w pełni umeblowane i wyposażone, znajdujące się w Dąbrowie Górniczej przy ul. Konopnickiej w budynku mieszkalnym jednopiętrowym. Budynek po termomodernizacji. Posesja ogrodzona. Parking na przeciw budynku ogólnodostępny.Mieszkanie składa się z pokoju, kuchni, łazienki. .Miejsce zamieszkania gdzie wszędzie można dojść pieszo. Niedaleko znajdują się popularne zbiorniki wodne Pogoria.Bardzo dobra komunikacja tramwajowa, kolejowa i autobusowa, ścisłe centrumWarunki najmu:Wynajem 1600zł/ 1 osoba ( W TYM WLICZONE OGRZEWANIE I WODA) 2 osoby 2200 złDodatkowo płatne media (prąd według zużycia, śmieci,)Kaucja jednokrotność czynszu",,1600.0,1.0,1601.0,1600.0,"ul. Marii Konopnickiej, Dziewiąty, Zielona Pogoria, Dąbrowa Górnicza, śląskie",ul. Marii Konopnickiej,Dąbrowa Górnicza,śląskie,21.0,1,0,False,1,,ready_to_move_in,private,True,detached_house,2011,False,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-z-2-niezaleznymi-pokojami-36m2-ID4oZO8,Wynajmę mieszkanie z 2 niezależnymi pokojami 36m2,"Do wynajęcia 2-pokojowe mieszkanie w centrum Dąbrowy Górniczej. Dostępne od 01.03.2024
 
W skład mieszkania wchodzą 2 niezależne pokoje, kuchnia z pełnym wyposażeniem, łazienka z wanną. 
   
OPŁATY: Czynsz najmu 1.250 zł, +czynsz administracyjny w kwocie 350 zł
+ media wg. zużycia  (woda,prąd i gaz).
 
Kaucja zwrotna - 2000 zł Wynajem okazjonalny,  Ciepła woda z piecyka gazowego. Ogrzewanie miejskie w cenie czynszu.
 
Ogłoszenie prywatne, bez pośrednika.",,1250.0,350.0,1600.0,2000.0,"al. Tadeusza Kościuszki, Śródmieście, Śródmieście, Dąbrowa Górnicza, śląskie",al. Tadeusza Kościuszki,Dąbrowa Górnicza,śląskie,36.0,2,6,False,10,,ready_to_move_in,private,False,block_of_flats,,True,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
