listing,listing,listing,listing,pricing,pricing,pricing,pricing,location,location,location,location,size,size,size,size,size,legal_and_availability,legal_and_availability,legal_and_availability,legal_and_availability,type_and_year,type_and_year,amenities,amenities,equipment,equipment,equipment,equipment,equipment,equipment,equipment,equipment,media_types,media_types,media_types,media_types,heating,heating,heating,heating,heating,heating,heating,security,security,security,security,security,security,security,windows,windows,windows,windows,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,additional_information,additional_information,additional_information,additional_information,additional_information,additional_information,additional_information
https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-po-remoncie-z-balkonem-ID4nW9M,Komfortowe mieszkanie po remoncie z balkonem,"Przytulne Mieszkanie w Centrum Bytomia – Idealne dla Singla lub Pary

Lokalizacja: Aleja Legionów

Biuro nieruchomości prezentuje atrakcyjne mieszkanie o powierzchni 35 m², zlokalizowane w spokojnej okolicy centrum Bytomia. Mieszkanie mieści się na trzecim piętrze zadbanego, termo-zmodernizowanego bloku i posiada balkon, oferując przyjemne miejsce do relaksu.

STAN I WYPOSAŻENIE

Po generalnym remoncie: mieszkanie w bardzo dobrym stanie.
Otwarta przestrzeń: duży pokój, osobna kuchnia, łazienka z nowoczesną kabiną prysznicową, przedpokój. Brak pokoi przechodnich.
Wykończenie: nowe panele podłogowe, płytki, ściany wygładzone i pomalowane.
Wyposażenie:

- Łazienka: kabina prysznicowa, umywalka z szafką, toaleta, piec dwufunkcyjny; brak pralki.
- Kuchnia: meble, lodówka, piec gazowy z piekarnikiem, okap; brak zmywarki.
- Pokój: stolik, puf, lampa; pozostawiając miejsce na indywidualną aranżację.
- Przedpokój: garderoba, półka na buty; wnęka na szafę/zabudowę.
 
KOMFORT I BEZPIECZEŃSTWO

Centralne ogrzewanie gazowe.
Ciepła woda z junkersa.
Zabezpieczenie wejścia domofonem.
Możliwość podłączenia Internetu, telefonu, TV kablowej.

DODATKOWE INFORMACJE

Do mieszkania należy piwnica.
Świetna lokalizacja: bliskość komunikacji miejskiej, sklepów, centrów usługowych, szkół, przedszkola, kościoła, szpitala, przychodni, poczty.
Opłaty: 1400 zł odstępne + 180 zł czynsz + media wg zużycia.
Kaucja zwrotna: 2000 zł.
Najem długoterminowy (w trybie najmu okazjonalnego – konieczna wizyta u notariusza).
Jednorazowa prowizja płatna dla biura nieruchomości.

Zachęcamy do indywidualnego ustalenia szczegółów i prezentacji mieszkania.

Uwaga: Cena sugerowana przez właściciela. Ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego.",,1200.0,180.0,1380.0,2000.0,"al. Legionów, Śródmieście, Bytom, śląskie",al. Legionów,Bytom,śląskie,35,1,3,False,,,ready_to_move_in,real_estate_agency,,block_of_flats,,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
https://www.otodom.pl/pl/oferta/przestronna-kawalerka-w-centrum-bytomia-ID4nWVw,Przestronna kawalerka w centrum Bytomia.,"Słoneczne, przestronne  mieszkanie dla singla lub pary w ścisłym centrum Bytomia. 
5 minut spacerem do Agory, 10 minut do rynku i najpiękniejszego bytomskiego parku.
W bezpośrednim sąsiedztwie sklepy, piekarnie, restauracje. 
Mieszkanie po kapitalnym remoncie, stylowo urządzone, wszystkie urządzenia nowe: pralka, zmywarka, lodówka, piekarnik z płytą indukcyjną, TV.
Wyremontowana łazienka. Nowe meble, rozkładany narożnik z funkcją spania dla 2 osób.
Możliwość dokupienia stołu lub biurka zgodnie z oczekiwaniami wynajmującego. 
Centralne ogrzewanie gazowe, bezobsługowe, ekonomiczne i wydajne. 
Mieszkanie jest ciepłe i jasne, w salonie duże okno, w kuchni balkon. 
Kamienica po generalnym remoncie, z bramą wjazdową zamykana pilotem. 
Umowa okazjonalna min. 1 rok, odstępne 1350 zł, Kaucja 2700 zł.
Dodatkowo czynsz z zaliczką na wodę: 390 zł, ogrzewanie 206 zł.

Sunny, spacious studio apartment ideal for singles or couples, situated in the heart of Bytom. Just a 5-minute walk from the Agora, and 10 minutes to the market and the most beautiful park in Bytom. Conveniently located close to shops, bakeries, and restaurants. The apartment features a separate kitchen with a balcony.
After a comprehensive renovation, the apartment is stylishly furnished with all new appliances: washing machine, dishwasher, refrigerator, oven with induction hob, TV. The bathroom has been remodeled. New furniture includes a convertible corner sofa suitable for 2 people. Option to purchase additional furniture such as a table or desk as per the tenant's requirements.
The apartment benefits from central gas heating, which is maintenance-free, economical, and efficient. It is warm and bright with a large window in the living room and a balcony in the kitchen.
The tenement building has been thoroughly renovated and features a remote-controlled entrance gate.
The lease is casual with a minimum term of 1 year. The rent is 1350 PLN, with a security deposit of 2700 PLN. Additionally, the rent includes an advance for water and heating: 596 PLN.",unspecified,1350.0,390.0,1740.0,2700.0,"ul. marsz. Józefa Piłsudskiego, Śródmieście, Bytom, śląskie",ul. marsz. Józefa Piłsudskiego,Bytom,śląskie,40,1,3,False,3,,ready_to_move_in,private,True,historic_apartment_building,1906.0,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
https://www.otodom.pl/pl/oferta/niebieskie-bloki-cena-zawiera-czynsz-ID3uCE4,"NIEBIESKIE BLOKI, CENA ZAWIERA CZYNSZ!!","DOSKONAŁA LOKALIZACJA W SUPER CENIE!!!
Do wynajęcia od zaraz mieszkanie znajdujące się na III piętrze w bloku VII piętrowym.
Mieszkanie składa się z dwóch przechodnich pokoi, widnej kuchni, łazienki z wc, przedpokoju i balkonu.
Mieszkanie w bardzo dobrym stanie, parkiety, glazura, zabudowa kuchenna, prysznic, okna PCV.
Mieszkanie całkowicie umeblowane i wyposażone.
Klatka zamykana domofonem.
Bezpośrednio pod blokiem znajdują się miejsca parkingowe.
Mieszkanie znajduje się w zadbanym bloku na ul. Grażyńskiego (niebieskie bloki) co czyni tą lokalizację niezwykle atrakcyjną z uwagi na bliskość do centrum, spodka, sklepów, szkół, licznych punktów handlowo-usługowych oraz najważniejszych węzłów komunikacyjnych.
Cena wynajmu 2100 zł + media (woda, prąd, gaz, CO) + kaucja zwrotna w wysokości 2100 zł.
Czynsz administracyjny wliczony w cenę.
Oferta godna polecenia!!!
Zainteresowała Cię powyższa oferta zadzwoń tel. 668-147-700.",,2100.0,,,2100.0,"ul. Michała Grażyńskiego, Koszutka, Katowice, śląskie",ul. Michała Grażyńskiego,Katowice,śląskie,41,2,3,False,7,,ready_to_move_in,private,,block_of_flats,,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://www.otodom.pl/pl/oferta/wynajme-illakowiczowny-52-m-katowice-koszutka-ID4nY3f,"Wynajmę Iłłakowiczówny 52 m², Katowice KOSZUTKA","Wynajmę mieszkanie w Katowicach blisko centrum na osiedlu Koszutka (przy ulicy Iłłakowiczówny).Mieszkanie w cichym miejscu a jednocześnie blisko do centrum (odległość od ,Spodka to ok 15 min pieszo, Silesia City Center 20 min pieszo).Mieszkanie po generalnym remoncie, wymienione instalacje: elektryczne, gazowe, wodne i kanalizacyjne. Obniżone i izolowane akustycznie sufity (wełną mineralną) z estetycznym oświetleniem ledowym. Gładzie na ścianach, nowe okna, nowe panele oraz kafelkiMieszkanie o powierzchni 53 m2, składa się z:- przestronnego salonu (połączonego z kuchnią). Ściana salonu pokryta jest białym kamieniem, ,ukryta"" instalacja RTV, w suficie kable przygotowane do kina domowego, oświetlenie ledowe sterowane pilotem z możliwością zmiany koloru oświetlenia, duża kanapa rogowa, stoliczek, komoda pod telewizor- kuchnia: nowe meble kuchenne. Fronty z wysokim połyskiem i cichym domykiem, kuchenka gazowa, piekarnik elektryczny, zabudowana lodówka z osobnym zamrażalnikiem, zabudowana pralka, okap kuchenny. Ściana pomalowana farbą tablicową ( możliwość pisania kredą), stolik i krzesła- łazienka z prysznicem (z nowoczesnym ukrytym brodzikiem), toaleta (z ukrytą spłuczką), nowy junkers, szafka pod umywalkową- dużej sypialni (17m2), (duża pojemna szafa, łóżko małżeńskie widoczne na zdjęciu, komoda, szafka nocna, biurko)Całkowicie odnowiona oraz ocieplona fasada budynku. Zadbana i czysta klatka schodowa.Cena najmu:2000 zł/m-c + woda wg zużycia . Wymagana dwumiesięczna kaucja zabezpieczająca.Ogrzewanie centralne wliczone w czynsz.Prezentacja mieszkania po wcześniejszym kontakcie telefonicznym  Gorąco polecam i zapraszam do oglądania!I speak English, Ich spreche Deutsch!",,2000.0,800.0,2800.0,4000.0,"ul. Kazimiery Iłłakowiczówny, Koszutka, Katowice, śląskie",ul. Kazimiery Iłłakowiczówny,Katowice,śląskie,52,2,0,False,4,,ready_to_move_in,private,,block_of_flats,1955.0,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-na-tysiacleciu-ID4g6Ph,Wynajmę mieszkanie na Tysiącleciu,"Mieszkanie wolne od 30.07.2023. Zabudowa kuchenna, pralka, lodówka w pełni umeblowane.",,2000.0,550.0,2550.0,4000.0,"ul. Tysiąclecia, Osiedle Tysiąclecia, Katowice, śląskie",ul. Tysiąclecia,Katowice,śląskie,39,2,0,False,12,,ready_to_move_in,private,,block_of_flats,1980.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
https://www.otodom.pl/pl/oferta/na-wynajem-przytulne-mieszkanie-zachod-park-dt-ID4nLRE,"Na Wynajem przytulne mieszkanie, Zachód, Park,DT","Oferujemy Państwu na wynajem Klimatyzowane, 2-pokojowe mieszkanie znajdujące się na strzeżonym, zielonym osiedlu Dębowe Tarasy w Katowicach.

-Mieszkanie znajduje się w nowo oddanym bloku z 2022r. na 7 piętrze i posiada piękny widok na Park Śląski, Stadion Chorzowski, Koło Młyńskie.

LOKALIZACJA: dostęp do głównych dróg: DTŚ, A4, A1, lotniska, Parku Śląskiego, Galerii handlowej Silesii, centrum miasta, restauracji, kina i wielu innych.
 
- Jest to mieszkanie zachodnie, z dużymi oknami dzięki czemu jest słoneczne i daje poczucie przestrzeni.
- bardzo dobra jakość wykonania materiałów: Winylowa, bardzo wytrzymała podłoga; Cały apartament został starannie wykonany przez fachowców w wysokiej jakości, porządnych materiałach, drewnie i wykończony detalami z myślą o przyszłym lokatorze.
 
Salon:
Wygodna, rozkładana, 3 osobowa sofa, stolik kawowy, stół jadalny, krzesła, podświetlane szafki, Telewizor z funkcją Netflix; dodatkowa zabudowa w połysku z dużą ilością szafek na ubrania, półeczek; różnorodne oświetlenie;

Kuchnia:
Lodówko- zamrażarka, okap, piekarnik, płyta indukcyjna, zmywarka, szafki;

Sypialnia:
 Wygodne łóżko kontynentalne, potrójna szafa, stolik nocny, lampka

Łazienka: Obszerny prysznic, wc, pralka, szafki;
 
LOKALIZACJA: pełna infrastruktura, sklepy, galeria Silesia City Center, Park Chorzowski, szkoły, biurowce i wiele więcej.

Cena: 2500zł + czynsz z mediami 600zł (woda, C.O, prąd, śmieci). Miejsce parkingowe dodatkowo płatne 200zł.
Kaucja: 4000zł
Prowizja biura

English: For rent cozy, 2 room apartment  with AC, located on monitored, closed neighborhood  Debowe tarasy in Katowice. Spacious with beautiful view on west side, Park Chorzowski, 7th floor.
Consists of: living room with comfortable bed, coffee table, Tv; Kitchen: fridge, owen, dishwasher, table with chairs; bedroom with bed, large wardrobe, bathroom with toilet, hall.
The location is perfect for people who value living in the city, but also time. Access to main roads: DTŚ, A1, A4, Pyrzowice airport, schools, Silesia mall, restaurants, Park and many more
Price: 
2500zł + 600 with admin fee and media. Underground garage for additional payment 200zł
 
Deposit: 4000zł
Agency fee",video,2500.0,,,4000.0,"ul. Johna Baildona, Dąb, Katowice, śląskie",ul. Johna Baildona,Katowice,śląskie,38,2,7,False,13,2023-11-21,ready_to_move_in,real_estate_agency,True,apartment_building,2022.0,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
https://www.otodom.pl/pl/oferta/piekne-mieszkanie-na-koszutce-od-zaraz-wolne-ID4nT55,Piękne mieszkanie na Koszutce od zaraz wolne!,"KATOWICE - KOSZUTKA - UL. KLONOWA. Do wynajęcia BARDZO ładne umeblowane mieszkanie składające się z salonu, kuchni, sypialni oraz  łazienki z wc i przedpokoju. Mieszkanie w pełni umeblowane i wyposażone: pralka, lodówko - zamrażalka, płyta elektryczna, okap. Cena najmu wynosi 1980 zł plus media.Kaucja zwrotna 2000 zł.Prowizja 1980 zł. Idealna lokalizacja blok położony na spokojnym, zielonym osiedlu, blisko centrum Katowic. Dobry dojazd do rynku, Spodka, Galerii Katowickiej lub Supersamu - około 10 minut.W pobliżu przystanki komunikacji miejskiej, sklepy, siłownia, przychodnia, salony kosmetyczno - fryzjerskie.",,1680.0,300.0,1980.0,,"ul. Klonowa, Koszutka, Katowice, śląskie",ul. Klonowa,Katowice,śląskie,34,2,2,False,4,,,real_estate_agency,,block_of_flats,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/wynajme-nowe-mieszkanie-piekary-slaskie-klima-ID4nLK0,Wynajmę Nowe Mieszkanie ! Piekary Śląskie Klima !,"Ogłoszenie wynajmu mieszkania w Piekarach Śląskich, dzielnica Szarlej, ul. Wyszyńskiego 29A
Przedstawiamy Państwu wyjątkową ofertę wynajmu mieszkania w NOWEJ KAMIENICY , położonej w dzielnicy Szarlej w Piekarach Śląskich. To doskonałe miejsce dla osób, które cenią sobie komfort, nowoczesność i niskie koszty mediów. 

Dane techniczne:

Powierzchnia mieszkania: ok 40m2
Układ pomieszczeń: Jedno i Dwupokojowe
Mieszkania posiadają meble kuchenne 
Nowe Łazienki
Klimatyzacja w każdym mieszkaniu !
Ogrzewanie podłogowe, zapewniające komfort cieplny !
Niskie koszty mediów
Teren monitorowany

Lokalizacja: Mieszkanie znajduje się na ul. Wyszyńskiego 29A w dzielnicy Szarlej, co gwarantuje bliskość do sklepów, restauracji, placówek edukacyjnych oraz terenów rekreacyjnych. To idealne miejsce dla osób pracujących w Piekarach Śląskich oraz w okolicznych miejscowościach.
Czynsz wynosi od 1200 do 1500 zł miesięcznie (w zależności od wielkości mieszkania), do którego doliczane są tylko niskie koszty mediów. Mieszkanie jest dostępne od zaraz i czeka na swojego pierwszego najemcę.
Jeśli jesteś zainteresowany(a) tą ofertą i chciałbyś/chciałabyś wynająć to urokliwe mieszkanie, prosimy o kontakt telefoniczny pod numerem 533 33 22 77 Chętnie odpowiemy na wszystkie pytania i umówimy się na oglądanie mieszkania.
Nie przegap tej okazji !",unspecified,1200.0,,,,"ul. Prymasa Stefana Wyszyńskiego 29, Piekary Śląskie, śląskie",ul. Prymasa Stefana Wyszyńskiego 29,Piekary Śląskie,śląskie,40,1,,False,,,ready_to_move_in,real_estate_agency,,historic_apartment_building,2022.0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
https://www.otodom.pl/pl/oferta/apartament-wysoki-stand-winda-ID4nOBh,| apartament | Wysoki stand. |Winda,"DO WYNAJĘCIA 2 POKOJOWY APARTAMENT W WYSOKIM STANDARDZIE W PEŁNI WYPOSAŻONY I UMEBLOWANY SOSNOWIEC UL KLIMONTOWSKA NA KLIMATYCZNYM OSIEDLU W SOSNOWCU ""APARTAMENTY SŁONECZNE"". Całość nowocześnie zaaranżowana, kompletnie umeblowana i wyposażona.Ssalon z aneksem kuchennym i balkonem oraz sypialniaKuchnia w zabudowie(białyplus drewniane blaty) wraz ze sprzętem AGD (lodówka z zamrażarką, piecyk gazowy i drobne wyposażenie kuchenne).Łazienka z dużym prysznicem ,wyposażona w pralkę. Osobna toaleta.Koszty najmu:
Kwota najmu 2 450 zł,-, czynsz 500 zł
Zabezpieczająca kaucja zwrotna. Preferowana forma najmu okazjonalnego.

Wolne od 3.12.2023r.
Okolica Apartamentów Słonecznych jest miejscem, idealnym dla relaksu i odpoczynku, jednocześnie w niewielkiej odległości od ścisłego centrum miasta (ok. 2,5 km). W sąsiedztwie kompleksu, w skład którego wchodzą lokale mieszkalne oraz część handlowo - usługowa znajdują się tereny zielone, ścieżki spacerowe i rowerowe.W klatkach schodowych, wykończonych w nowoczesnym stylu, zamontowano cichobieżne windy, a w części podziemnej za dodatkową opłatą są do dyspozycji miejsca postojowe i komórki lokatorskie.Ciszę i spokój zawdzięczamy doskonałej lokalizacji nieruchomości. Nie ma tu w pobliżu tras „przelotowych” ani starej, zaniedbanej zabudowy. Dzielnica jest stosunkowo młoda, a nowe mieszkania przy ul. Klimontowskiej powstają z „duchem czasu” i standardami XXI w. Dzięki temu naszą inwestycję trudno porównać z innymi, a urok tego miejsca na dłużej przykuwa uwagę.Przy tworzeniu koncepcji tego kameralnego kompleksu mieszkalnego, wykorzystano urok i wszystkie zalety Mansardy. Dzięki niej bryła budynków przypomina architekturę przedwojennych kamienic. Ta skomplikowana konstrukcja dachu ma również istotne znaczenie jako zabezpieczenie termoizolacyjne dla mieszkań położonych na ostatniej kondygnacji.Dzięki zastosowaniu do budowy ciepłego i cichego bloczka silikatowego, właściwej termoizolacji, okien z pakietem 3 szybowym oraz pieców kondensacyjnych mieszkańcy uzyskują wymierne korzyści w postaci oszczędności na kosztach eksploatacji. Indywidualny system ogrzewania pozwala samemu decydować o wysokości rachunków z tego tytułu. Stawiając na wysoki standard wykończenia, deweloper potwierdza, że można budować ładnie i solidnieW odległości ok. 1 km rozpoczęła się budowa Zagłębiowskiego Parku Sportowego. Dystans ten, z jednej strony pozwala na komunikację pieszą, a z drugiej dla osób niezainteresowanych różnego rodzaju wydarzeniami, daje komfort spokoju i bezpieczeństwa.W pobliżu znajdują się przystanki autobusowe i tramwajowe, dzięki czemu mieszkańcy mogą w łatwy sposób podróżować po terenie całej aglomeracji. Dzielnica jest też dobrze skomunikowana z Katowicami, gdzie możemy łatwo dojechać omijając zatłoczone centrum oraz okolicznymi miastami: Dąbrową Górniczą, Będzinem, Mysłowicami i Jaworznem. Łatwo można się stąd dostać do trasy S1 i autostrady A4. Dojazd do lotniska w Pyrzowicach zajmuje stąd zaledwie ok. 30 minut",unspecified,2450.0,500.0,2950.0,,"Sielec, Sosnowiec, śląskie",Sielec,Sosnowiec,śląskie,45,2,3,False,3,,ready_to_move_in,private,True,apartment_building,2017.0,True,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-jaworzno-ul-grunwaldzka-ID4mW5Q,Słoneczne mieszkanie -Jaworzno ul. Grunwaldzka,"Witam serdecznie,

Na wynajem mieszkanie  40 metrowe na 1 piętrze.

W skład mieszkania wchodzi:

duży jasny salon
otwarta kuchnia
łazienka
sypialnia

W kwestii dostępnych mediów:

zaliczka na wodę w czynszu do spółdzielni
gaz 
prąd
Internet-w kwestii najemcy 

Meble do uzgodnienia.

Najem okazjonalny

Możliwy najem dla pracowników max 4:

koszt wynajmu dla 1 pracownika =600zł  
plus opłaty za media ( prąd , gaz)



W razie pytań zapraszam do kontaktu telefonicznego.

Piotr 
501-224-296

Artur
506-849-414",,1500.0,650.0,2150.0,3000.0,"ul. Grunwaldzka, Jaworzno, śląskie",ul. Grunwaldzka,Jaworzno,śląskie,40,2,1,False,,,ready_to_move_in,private,,block_of_flats,,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/widok-na-staw-klimatyzacja-garaz-komorka-ID4nXYa,"Widok na staw , klimatyzacja , garaż, komórka","Zapraszamy Państwa do zapoznania się z nową bardzo atrakcyjną propozycją wynajmu komfortowego apartamentu zlokalizowanego na bardzo kameralnym osiedlu  w Katowicach przy ulicy Pułaskiego . Mieszkanie w wysokim standardzie , zaprojektowane przez architekta z pięknym widokiem na staw . Na powierzchnię mieszkania składa się:-niezależna sypialnia-drugi niezależny pokój / gabinet  -kuchnia połączona z salonem-łazienka-przedpokój .Mieszkanie całkowicie umeblowane oraz wyposażone .Miesięczny czynsz najmu 5000 zł plus opłaty.
Za dodatkową opłatą 250 zł wraz z mieszkaniem najemca będzie miał do dyspozycji miejsce postojowe w hali podziemnej garażowej . Wymagana kaucja zwrotna w wysokości do uzgodnienia .
Prowizja biura jednomiesięczny czynsz najmu netto .Niniejsze ogłoszenie nie stanowi oferty w rozumieniu przepisów art. 66 §1 Kodeksu Cywilnego, lecz ma charakter informacyjny.Celem uzyskania szczegółowych informacji oraz umówieniem się na prezentację prosimy o kontakt telefoniczny z agentem prowadzącym: 535-978-880.",,5000.0,,,,"ul. gen. Kazimierza Pułaskiego, Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",ul. gen. Kazimierza Pułaskiego,Katowice,śląskie,62,3,4,False,10,,ready_to_move_in,real_estate_agency,,apartment_building,2020.0,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
https://www.otodom.pl/pl/oferta/debowe-tarasy-garaz-komorka-ID4nUDa,Dębowe Tarasy Garaż Komórka,"Osiedle Dębowe Tarasy .Zapraszamy do zapoznania się z bardzo atrakcyjną propozycją wynajmu  apartamentu zlokalizowanego w Katowicach na zamkniętym oraz strzeżonym osiedlu .Miesięczny czynsz najmu 3950 zł media płatne dodatkowo . Wymagana kaucja zwrotna . Miejsce postojowe w hali garażowej za dodatkową opłatą 250 zł . Prowizja biura jednomiesięczny czynsz najmu netto + VAT.Niniejsze ogłoszenie nie stanowi oferty w rozumieniu przepisów art. 66 1 Kodeksu Cywilnego, lecz ma charakter informacyjny.Celem uzyskania szczegółowych informacji oraz umówieniem się na prezentację prosimy o kontakt telefoniczny z agentem prowadzącym: 535-978-880.",,3950.0,,,,"ul. Johna Baildona, Dąb, Katowice, śląskie",ul. Johna Baildona,Katowice,śląskie,62,3,2,False,5,,ready_to_move_in,real_estate_agency,,apartment_building,,False,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/debowe-tarasy-klimatyzacja-garaz-komorka-ID4nY06,Dębowe Tarasy Klimatyzacja Garaż Komórka,"Zapraszamy Państwa do zapoznania się z nową propozycją wynajmu apartamentu zlokalizowanego na zamkniętym oraz strzeżonym osiedlu Dębowe Tarasy w Katowicach. Mieszkanie w wysokim standardzie wykończenia oraz wyposażenia . Składa się z dużego salonu otwartego na kuchnię , sypialni , łazienki , przedpokoju . Dodatkowo do mieszkania przynależy balkon. Miesięczny czynsz najmu 5500 zł + opłaty .Wymagana kaucja zwrotna w wysokości do uzgodnienia.Prowizja biura jednomiesięczny czynsz najmu netto + VAT  .Niniejsze ogłoszenie nie stanowi oferty w rozumieniu przepisów art. 66 §1 Kodeksu Cywilnego, lecz ma charakter informacyjny.Celem uzyskania szczegółowych informacji oraz umówieniem się na prezentację prosimy o kontakt telefoniczny z agentem prowadzącym: 535-978-880.Uwagi :umowa na wyłączność umowa na firmę lub najem okazjonalny",,5500.0,,,,"ul. Johna Baildona, Dąb, Katowice, śląskie",ul. Johna Baildona,Katowice,śląskie,78,2,1,False,4,,,real_estate_agency,,apartment_building,2015.0,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
https://www.otodom.pl/pl/oferta/mieszkanie-71m2-na-pograniczu-sosnowca-i-katowic-ID4o60r,Mieszkanie 71m2 na pograniczu Sosnowca i Katowic,"Opis nieruchomości:  Atrakcyjne słoneczne 3-pokojowe mieszkanie znajduje się na 3 piętrze 4-kondygnacyjnego budynku z windą. Posiada dwa oddzielne pokoje + salon z aneksem kuchennym i jadalnią, przestronną łazienkę oraz hol z szafą w zabudowie. Mieszkanie jest bardzo słoneczne. Salon usytuowany jest od strony południowo-wschodniej, a dwie sypialnie skierowane są na północny-wschód przez co jest bardzo klimatycznie. Sypialnia 1 jest kompletnie umeblowana, znajduje się w niej łoże małżeńskie wraz z szafkami nocnymi oraz duża zabudowana szafa, w pokoju 2 znajduje się szafa, natomiast salon posiada komplet mebli wypoczynkowych, stolik oraz duża meblościankę, która pomieści wszystkie niezbędne rzeczy oraz TV. Kuchnia została zabudowana w literkę U z odcinającym ja od salonu barkiem i hokerami; wyposażona jest w kuchnię gazową, zmywarkę, lodówkę, piekarnik i okap. W łazience znajduje się wygodny prysznic z zainstalowanymi półkami na kosmetyki, pralko-suszarka, umywalka z przestronnym blatem i wielkim podświetlanym lustrem LED oraz toaleta. Dodatkowym atutem jest ustawny balkon oraz wyposażenie takie jak alarm oraz klimatyzacja. Do mieszkania przypisane jest miejsce parkingowe naziemne podpisane numerkiem oraz komórka lokatorska  znajdująca się na najniższym piętrze. Mieszkanie znajduje się na osiedlu zamkniętym. Informacje finansowe: Opłaty miesięczne wynoszą 3200 PLN miesięcznie (w tym czynsz) plus media ze strony użytkownika mieszkania (prąd, gaz, śmieci, woda) wg zużycia. Kaucja wynosi jedno miesięczny czynsz. Mieszkanie jest gotowe na przyjęcie lokatora.  *Dodatkowo istnieje możliwość wynajęcia miejsca parkingowego w garażu podziemnym w cenie 300 PLN miesięcznie.",,2900.0,300.0,3200.0,3000.0,"Stary Sosnowiec, Sosnowiec, śląskie",Stary Sosnowiec,Sosnowiec,śląskie,71,3,3,False,4,,ready_to_move_in,private,,block_of_flats,2017.0,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True
