listing,listing,listing,listing,pricing,pricing,pricing,pricing,location,location,location,location,size,size,size,size,size,legal_and_availability,legal_and_availability,legal_and_availability,legal_and_availability,type_and_year,type_and_year,amenities,amenities,equipment,equipment,equipment,equipment,equipment,equipment,equipment,equipment,media_types,media_types,media_types,media_types,heating,heating,heating,heating,heating,heating,heating,security,security,security,security,security,security,security,windows,windows,windows,windows,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,building_material,additional_information,additional_information,additional_information,additional_information,additional_information,additional_information,additional_information
https://www.otodom.pl/pl/oferta/atrakcyjne-studio-obok-stadionu-awf-nowa-cena-ID4oFSG,Atrakcyjne studio obok stadionu AWF! Nowa cena!,"Przedstawiamy Państwu ofertę wynajmu mieszkania po generalnym remoncie w centrum Katowic, w okolicy ulicy Astrów. Nieruchomość umeblowana o powierzchni 35 m2 mieści się na 1 piętrze w 3 piętrowym bloku bez windy, po termoizolacji.Na lokal mieszkalny składa się:- niezależny pokój,- widna kuchnia,- przedpokój- łazienka z WC.Do mieszkania przynależy balkon.Ogrzewanie jest miejskie, natomiast woda podgrzewana Junkersem. Nieruchomość jest bardzo dobrze skomunikowana z centrum Katowic. W pobliżu dobrze rozwinięta infrastruktura usługowo-handlowa oraz przystanki komunikacji miejskiej.WARUNKI NAJMU:- najem okazjonalny na minimum rok- bez zwierzątWolne od zaraz!Cena najmu: 1500 zł + czynsz administracyjny ok. 600 zł + media
Kaucja: jednomiesięczny czynsz

Prowizja dla biura!",unspecified,1500.0,600.0,2100.0,2100.0,"ul. Fiołków, Śródmieście, Katowice, śląskie",ul. Fiołków,Katowice,śląskie,35.0,1,1,False,3,2024-01-13,ready_to_move_in,real_estate_agency,False,block_of_flats,,False,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-2-pokojowe-z-ogrodkiem-ID4p2S1,Atrakcyjne mieszkanie 2 pokojowe z ogródkiem!!,"Przedstawiamy Państwu ofertę wynajmu atrakcyjnego mieszkania w Katowicach, dzielnicy Brynów ok. ulicy Orkana. Mieszkanie o powierzchni 51 m2 mieści się na parterze czteropiętrowego bloku. Lokal składa się z:- 2 niezależnych pokoi- widnej oddzielnej kuchni- łazienki z WC- przedpokoju.
Mieszkanie posiada własny ogródek, balkon i przynależy do niego piwnica ok. 8 m2. Nieruchomość po generalnym remoncie. Ogrzewanie centralne – miejskie. Okna zabezpieczone aluzjami antywłamaniowymi. Lokal znajduje się w ocieplonym bloku z działającym domofonem. Bardzo dobra okolica mieszkania. W pobliżu sklep, apteka, przychodnia, bank, piekarnia. Łatwy i szybki dojazd do centrum i głównych arterii komunikacyjnych aglomeracji.
Wolne od 1 Lutego 2024r. OFERTA NA WYŁĄCZNOŚĆ.
WARUNKI NAJMU:- najem okazjonalny na minimum rok- bez zwierząt
Cena najmu: 1700zł + 800 zł czynsz administracyjny + media.Kaucja: 2500zł 
Prowizja: 2500zł",unspecified,1700.0,800.0,2500.0,2500.0,"ul. Władysława Orkana, Załęska Hałda-Brynów, Katowice, śląskie",ul. Władysława Orkana,Katowice,śląskie,51.0,2,0,False,4,2022-04-06,ready_to_move_in,real_estate_agency,False,block_of_flats,,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
https://www.otodom.pl/pl/oferta/bytom-karb-kawalerka-1-pietro-co-miejskie-ID4nfKu,"Bytom, Karb, Kawalerka, 1 pietro, co miejskie.","Mieszkanie przy ulicy Kołłątaja w Bytomiu - dzielnica Karb. Składa się z pokoju z aneksem kuchennym ze strefą. Znajduje się na pierwszym piętrze (przedostatnim). Mieszkanie wyposażone: - AGD - lodówka, płyta ceramiczna; - meble - sofa, łóżko, stolik, szafa, komoda, stół z krzesłami dla dwóch osób- IKEA. - okna plastikowe; - drzwi wejściowe; - łazienka w kafelkach, pokoje gładzie i panele; - w łazience prysznic; - ogrzewanie c.o. miejskie; W okolicy sklep Netto, lewiatan, przystanek autobusowy. Szybki dojazd do miast ościennych. Oferta bezpośrednio od właściciela lokalu. Nasi najemcy nie płacą prowizji. Koszty wynajmu to 900zł + 400zł ( czynsz z ogrzewaniem miejskim ), zaliczka na media ok 250zł (prąd, woda, wg zużycia) , Kaucja 2000 zł",,900.0,,900.0,,"Karb, Bytom, śląskie",Karb,Bytom,śląskie,18.0,1,1,False,2,,,real_estate_agency,False,historic_apartment_building,,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/komfortowe-3-pokojowe-mieszkanie-do-wynajecia-ID4p8S1,Komfortowe 3-pokojowe mieszkanie do wynajęcia!,"Oferujemy do wynajęcia komfortowy 3-pokojowy apartament zlokalizowany na zamkniętym i strzeżonym osiedlu Dębowe Tarasy w Katowicach. Lokal położony jest na pierwszym piętrze w budynku 4 piętrowym z windą i składa się z kuchni w zabudowie wraz ze sprzętem AGD połączonej z salonem ( z salonu wyjście na taras ), dwóch niezależnych pokoi ( sypialni i gabinetu), przedpokoju oraz łazienki z kabiną prysznicową razem z WC. Do nieruchomości przynależy dodatkowo miejsce postojowe w garażu podziemnym. Całość nieruchomości została pięknie zaaranżowana, w pełni wykończona i umeblowana, z dużą dbałością o wszelkie detale. Bardzo spokojne sąsiedztwo oraz doskonała lokalizacja - szybki dojazd do centrum zarówno środkami komunikacji miejskiej, jak i samochodem, w pobliżu liczne tereny rekreacyjne oraz centrum handlowe Silesia City Center. Oferta dla wymagającego klienta, ceniącego komfort i wygodę. 
Cena najmu: 3800,00zł + media + kaucja. 
Prowizja biura: jeden miesięczny czynsz najmu netto.
Właściciel preferuje najem okazjonalny oraz umowę najmu na minimum 1 rok.Dodatkowe informacje: Karolina Pawlik, kontakt: +48 602 250 795. 
ZAPRASZAM DO OBEJRZENIA NIERUCHOMOŚCI! Więcej atrakcyjnych ofert apartamentów, domów i mieszkań do kupna i najmu, a także lokali komercyjnych, znajdą Państwo na naszej stronie internetowej lub proszę wysłać zapytanie na adres: , a prześlemy pełną ofertę aktualnych nieruchomości. Pośrednik odpowiedzialny zawodowo nr 2679.
Treść ogłoszenia nie stanowi oferty handlowej w rozumieniu przepisów Kodeksu Cywilnego, ma jedynie charakter informacyjny.",,3800.0,,3800.0,,"ul. Johna Baildona, Dąb, Katowice, śląskie",ul. Johna Baildona,Katowice,śląskie,75.0,3,1,False,4,,ready_to_move_in,real_estate_agency,False,apartment_building,2008,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
https://www.otodom.pl/pl/oferta/do-wynajecia-mieszkanie-do-remontu-ID4p8QI,do wynajęcia mieszkanie do remontu,"Witam, do wynajęcia mieszkanie dwupokojowe na 2 piętrze. Mieszkanie wymaga remontu łazienki i kuchni. Więcej informacji pod numerem telefonu 516093575.",,1000.0,550.0,1550.0,2000.0,"ul. Litewska, Pogoń, Sosnowiec, śląskie",ul. Litewska,Sosnowiec,śląskie,37.0,2,2,False,4,2023-02-13,in_need_of_renovation,private,True,block_of_flats,1970,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-z-garazem-centrum-katowic-ID4ntLY,Mieszkanie 2 pokoje z garażem Centrum Katowic,"Oferuję na wynajem 2 pokojowe mieszkanie w centrum Katowic na ul. Wita Stwosza 23.Nieruchomość 57,5 m2 posiada:- 2 pokoje- kuchnię  z zabudową, wyposażoną w lodówkę, zmywarkę, kuchenkę z piekarnikiem- łazienka z wanną, wyposażona w pralkę- przedpokój- piwnica- balkonW dużym pokoju z balkonem znajduje się rozkładana kanapa, stolik, regały, komoda oraz biurko z fotelem.W pokoju mniejszym znajdziemy szafę, rozkładany fotel oraz szafkę.Kuchnia wyposażona jest w sprzed agd: kuchenka indukcyjna, zmywarka, lodówka z zamrażarką. W łazienka wyposażona jest w pralkę.Mieszkanie jest jasne, klatka zabezpieczona domofonem.Do mieszkania przynależy garaż, dodatkowo karta parkingowa.Woda ogrzewana piecykiem gazowym.Dodatkowo płatny:- czynsz do SM ok 700 zł zawierający min. zaliczki na wodę- gaz - prądKaucja 3500 złZapraszam do prezentacji.Informacje dotyczące nieruchomości zostały sporządzone na podstawie oświadczeń i nie są ofertą w rozumieniu przepisów prawa, mają charakter wyłącznie informacyjny i mogą podlegać aktualizacji.",,2300.0,700.0,3000.0,3500.0,"ul. Wita Stwosza, Śródmieście, Katowice, śląskie",ul. Wita Stwosza,Katowice,śląskie,57.0,2,1,False,3,2023-10-11,ready_to_move_in,real_estate_agency,False,,,False,True,False,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-w-kamienicy-ID4nN9W,Przestronne 3-pokojowe mieszkanie w kamienicy,"Sosnowiec Centrum  - do wynajęcia przestronne 3-pokojowe mieszkanie przy ul. Sienkiewicza. 
Mieszkanie o powierzchni 110 m2, składa się z 3 dużych niezależnych pokoi,  w tym jeden z garderobą, dużej jasnej kuchni,  łazienki  i  przedpokoju. 
Mieszkanie znajduje się na 1 piętrze w zadbanej kamienicy. 
Ogrzewanie miejskie.
Czynsz najmu 2200,-zł/miesięcznie, dodatkowo płatne media oraz koszt ogrzewania.
Wymagana kaucja w wysokości 3000-zł.
Wynagrodzenie biura w wysokości jednomiesięcznego czynszu. 
Umowa najmu okazjonalnego. 
Treść niniejszego ogłoszenia nie stanowi oferty w rozumieniu przepisów prawa i winna być interpretowana jako informacja. Tym samym nie bierzemy odpowiedzialności za ich prawidłowość i aktualność.",,2200.0,,2200.0,3000.0,"Stary Sosnowiec, Sosnowiec, śląskie",Stary Sosnowiec,Sosnowiec,śląskie,110.0,3,1,False,3,,ready_to_move_in,real_estate_agency,False,historic_apartment_building,,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://www.otodom.pl/pl/oferta/wysoki-standard-3-pokoje-2-tarasy-garaz-winda-ID46Yen,"Wysoki standard 3 pokoje, 2 tarasy, garaż, winda","Mieszkanie w nowym apartamentowcu. 3 pokoje, 2 sypialnie, salon z biokominkiem, 2 łazienki, 2 ogródki, 60m2, winda, garaż podziemny, budynek z ochroną. Mieszkanie dostępne od 15.01.2024Mieszkanie wykończone w wysokim standardzie. Salon połączony z kuchnia, osobne 2 sypialnia. Mieszkanie w pełni wyposażone :lodówka, zamrażarka, pralka, piekarnik, zmywarka, tv, meble, podstawowe naczynia. W budynku szybki internet. Ogrzewanie i ciepła woda z sieci. Cena 3500 PLN + czynsz (z ogrzewaniem) 1150 PLN + opłaty za media (woda, prąd). Cena zawiera opłaty za miejsce postojowe.Mieszkanie zlokalizowane w bezpośrednio przy ul. Złotej. Dobry wyjazd na DTŚ (902), A4. Znakomita lokalizacja:Rynek  1,5 kmDworzec PKP - 2 kmPark  - 0,5 kmEnglish speaking owner - Sławomir +48 605 241 958 ; 

(60m2) 2 bedroom flat in a modern apartment building with a lift and an underground garage and concierge service.
The flat consists of an open plan kitchen-lounge, 2 separate bedrooms and 2 bathrooms. It’s newly refurbished up to a very high standard. Washer, fridge, oven, dishwasher, tv, firepleace and furniture provided.Quick internet in the building.
The flat is right by Złota street, easily accessible from the A4 motorways and DTŚ (902).
Local amenities:
Market square – 1.5 kmMain rail station – 2 kmNearest park - 0.5km

Rent pcm : 3500 PLN underground garage included + 1150 PLN (heating included)  + media (power and water bills).
Available from: 15.01.2024

No agency fees, private landlord!Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu KC i ma wyłącznie charakter informacyjny .",,3500.0,1.0,3501.0,5000.0,"ul. Złota, Dąb, Katowice, śląskie",ul. Złota,Katowice,śląskie,60.0,3,0,False,4,,ready_to_move_in,private,False,apartment_building,2020,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/katowice-os-franciszkanskie-2-pokoje-umeblowane-ID4p8P7,Katowice_Os.Franciszkańskie_2 Pokoje_Umeblowane,"Serdecznie polecam nowoczesny 2 pokojowy apartament na wynajem na prestiżowym Osiedlu Franciszkańskim w Katowicach.Lokalizacja: Ul. Szurmana 14 KatowiceIlość pokoi: 2Metraż: 39,5 mkwKuchnia: AneksPiętro: 2/5LOKAL SKŁADA SIĘ Z:- Pokoju dziennego- Aneksu kuchennego- Sypialni,- Łazienki z toaletą- Przedpokoju,- Balkonu.OPIS NIERUCHOMOŚCI:- Apartament znajduje się na 2 piętrze 5 piętrowego bloku,- Mieszkanie wykończone i wyposażane w wysokiej jakości materiały,- Budynek czysty, zadbany z windą,- Przestronny i słoneczny pokój dzienny z aneksem kuchennym i wejściem na balkon,- Kuchnia w zabudowie wraz ze sprzętami AGD,- Łazienka wyposażona w pralkę i kabinę prysznicową,- W przedpokoju i sypialni pojemne szafy w zabudowie,- Włoska rozkładana sofa,- Ogrzewanie miejskie, ciepła woda z sieci,- miejsca postojowe ogólnodostępne tylko dla mieszkańców- W pobliżu: żłobek, szkoła, przedszkole, sklepy, punkty usługowe, apteka, przystanki komunikacji miejskiej, tereny zielone.CENA NAJMU: 2500 złOpłaty dodatkowe:- Czynsz administracyjny ok 400 zł z zaliczkami na ogrzewanie, wodę, podgrzanie wody oraz śmieci (dla 1 osoby)- Kaucja  - 5 000 złZe względu na lokalizację i nowoczesne wykończenie  polecam osobom aktywnym chętnie korzystającym z okolicznych zielonych terenów. ZAINTERESOWAŁA CIĘ TA OFERTA? ZADZWOŃ, ZNAJDZIEMY IDEALNE MIEJSCE DLA CIEBIE!Krystian ŁukaszTel.: 721 775 872Biuro Nieruchomości Perfect PlaceUl. Przemysłowa 3 lok. 10B40-002 KatowiceODWIEDŹ NAS NA FACEBOOK’U: ŚLEDŹ NAS NA INSTAGRAMIE: Niniejsza oferta nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego, a dane w niej zawarte mają jedynie charakter informacyjny i mogą ulec zmianie.Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",,2500.0,400.0,2900.0,,"Biskupa Tadeusza Szurmana, Ligota-Panewniki, Katowice, śląskie",Biskupa Tadeusza Szurmana,Katowice,śląskie,39.0,2,2,False,5,2024-03-01,ready_to_move_in,real_estate_agency,False,apartment_building,2021,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/baildona-3-pokoje-ogromny-taras-klima-garaz-ekstra-ID4oIsJ,Baildona 3 pokoje ogromny taras klima garaż ekstra,"Oferujemy do wynajęcia nowoczesny apartament z wyjątkowo dużym tarasem 90m2, położony na prestiżowym osiedlu Dębowe Tarasy. Osiedle monitorowane, zamknięte położone jest obok GALERII SILESIA CITY CENTER, blisko centrum Katowic. Dużym atutem osiedla jest jego lokalizacja -blisko do autostrady A4 i drogi krajowej nr 86, jak również bliskość urokliwego Parku Śląskiego(WPKiW). Przestronny apartament z klimatyzacją składa się z kuchni, przestronnego pokoju dziennego, sypialni z łożem małżeńskim, pokoju oraz łazienki. Idealna lokalizacja, na zamkniętym osiedlu w nowoczesnym budynku z windą. Do miesięcznego czynszu 4300 należy doliczyć opłaty za media ok 600zł. Do mieszkania przynależy miejsce parkingowe w garażu podziemnym.
--- We offer for rent a modern apartment located on the prestigious estate Dębowe Tarasy. The monitored, closed housing estate is located next to SILESIA CITY CENTER GALLERY in the city center of Katowice. A great advantage of the estate is its location - close to the A4 motorway and the national road No. 86, as well as the proximity of the charming Silesian Park (WPKiW). The spacious apartment consists of a fully-equipped kitchen, spacious living room, bedroom queen size bed, a room and a bathroom. Perfect location, in a closed housing estate in a modern building with elevator. To the price 4300 zł you should add utilities fee /600zł/ .To the apartment belongs parking place in underground garage.
--- Prowadzący ofertę Joanna Jureczka +48602707358, Beata Obrok +48602707357 . - Pośrednik odpowiedzialny zawodowo nr 2679 ---- Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu przepisów Kodeksu Cywilnego.",video,4300.0,1.0,4301.0,4300.0,"ul. Johna Baildona, Dąb, Katowice, śląskie",ul. Johna Baildona,Katowice,śląskie,78.0,3,8,False,10,,,real_estate_agency,False,apartment_building,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/apartament-z-duzym-tarasem-60-m2-osiedle-ptasie-ID4oaeB,"Apartament z dużym tarasem 60 m2, Osiedle Ptasie","Na wynajem dla pierwszego Najemcy nowoczesne mieszkanie zlokalizowane w Katowicach na Osiedlu Ptasim.Mieszkanie znajduje się na 1 piętrze apartamentowca z windą.Rozkład pomieszczeń:Mieszkanie składa się z przestronnego salonu połączonego z jadalnią i otwartą kuchnią, sypialni z garderobą, łazienki z prysznicem i WC, pomieszczenia gospodarczego z pralką oraz przedpokoju. Z każdego pokoju prowadzi wyjście na słoneczny taras o powierzchni 60 m2.Funkcjonalna kuchnia w zabudowie wyposażona została w sprzęt AGD wysokiej jakości: lodówka, zamrażarka, płyta indukcyjna, piekarnik i zmywarka.Łazienka wyposażona jest w prysznic, WC oraz miejsce do przechowywania.Pomieszczenie gospodarcze wyposażone zostało w pralkę, umywalkę i miejsce do przechowywania.Główna sypialnia oraz przedpokój wyposażone zostały w pojemne szafy zabudowane pod sufit.Mieszkanie jest bardzo słoneczne. Dane techniczne:Ogrzewanie i ciepła woda z sieci miejskiej.W mieszkaniu zainstalowana została klimatyzacja.W całym mieszkaniu rozprowadzona została instalacja ogrzewania podłogowego.W każdym pokoju indywidualna regulacja temperatury.Rolety zewnętrzne sterowane elektrycznie w każdym oknie.Do mieszkania przynależy taras o powierzchni 60 m2.Do mieszkania przynależy komfortowe miejsce postojowe w garażu podziemnym.Opłaty miesięczne:3800 zł + czynsz + media według zużyciaW cenę wliczone jest jedno miejsce postojowe w garażu podziemnym.Wymagana kaucja zabezpieczająca w wysokości 7500 zł.Prowizja dla biura w wysokości jednomiesięcznego czynszu + 23% VAT. Lokalizacja:Na parterze budynku znajdują się sklepy, lokale usługowe, piekarnia oraz wyjątkowa włoska restauracja. W bliskim sąsiedztwie wejście do Parku Kościuszki - największego kompleksu parkowego w administracyjnych granicach Katowic. Wyjątkowo spokojna i cicha okolica, a zarazem bardzo dobrze skomunikowana. Bezproblemowy dojazd od centrum miasta, jak i do miast ościennych aglomeracji. W najbliższej okolicy Dolina Trzech Stawów, Lotnisko Muchowiec, sklepy, przystanki komunikacji miejskiej, węzeł autostrady A4.We Speak English. W celu uzyskania dodatkowych informacji zapraszamy do kontaktu telefonicznego.Agent odpowiedzialny za ofertę: Piotr tel: 503-661-613, Klaudyna: 518 389 185, , numer licencji biura: 20664. ::oferta eksportowana z programu mediaRent::",,3800.0,350.0,4150.0,7500.0,"ul. Gawronów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",ul. Gawronów,Katowice,śląskie,58.0,2,1,False,4,2024-01-01,ready_to_move_in,real_estate_agency,False,apartment_building,2021,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
https://www.otodom.pl/pl/oferta/3-pokoje-500m-od-spodka-ID4oX1s,"3 pokoje, 500m od Spodka!","Na wynajem słoneczne, w pełni wyposażone mieszkanie zlokalizowane w Katowicach, przy ul. Grażyńskiego.Mieszkanie znajduje się na pierwszym piętrze 7-piętrowego bloku.Rozkład pomieszczeń:Na przestrzeń o powierzchni 65 m2 składa się:	przestronny salon z jadalnią 	oddzielna kuchnia	dwie sypialnie	łazienka z prysznicem 	WC	przedpokój.Dane techniczne:	Funkcjonalna kuchnia wyposażona została w niezbędne sprzęty AGD: lodówka, płyta indukcyjna, piekarnik, zmywarka Ogrzewanie z sieci miejskiej	Ciepła woda z pieca gazowego	Mieszkanie jest całkowicie wyposażone dla Najemcy.Cena:	3400 zł czynsz + 770 zł zaliczki na media + prąd	Wymagana kaucja zabezpieczająca w wysokości 4000 zł	Wynagrodzenie dla biura w wysokości 3400 zł netto + 23% VATLokalizacja:	Nieruchomość położona w centrum miasta.	W najbliższej okolicy Katowicki Spodek, Dworzec PKP, sklepy, usługi, gastronomia, instytucje państwowe.	W pobliżu Silesia City Center. Oferta prezentowana jest przez biuro nieruchomości.Przed prezentacją agent prowadzący zobowiązany jest do podpisania umowy pośrednictwa określającej warunki współpracy z zainteresowanym. We Speak English. W celu uzyskania dodatkowych informacji zapraszamy do kontaktu telefonicznego.Agent odpowiedzialny za ofertę: Piotr, tel: 503 661 613, biuro: 518 389 185, e-mail:  - numer licencji biura: 20664. Zapewniamy obsługę kredytową przy zakupie nieruchomości. ::oferta eksportowana z programu mediaRent::",,3400.0,,3400.0,4000.0,"ul. Michała Grażyńskiego, Koszutka, Katowice, śląskie",ul. Michała Grażyńskiego,Katowice,śląskie,65.0,3,1,False,7,2024-01-31,ready_to_move_in,real_estate_agency,False,block_of_flats,1975,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-w-centrum-katowic-ID4hEm8,Wynajmę mieszkanie w centrum Katowic,"Oferuję do wynajęcia mieszkanie w samym centrum Katowic, obok Placu Miarki.
Mieszkanie znajduje się wyremontowanej kamienicy, która doskonale skomunikowane jest z największymi miastami aglomeracji.

Lokal znajduje się na parterze budynku. Posiada osobną sypialnie oraz salon z aneksem kuchennym. W mieszkaniu znajduje się dużo miejsca do przechowywania. Kuchnia została wyposażona w lodówkę, zmywarkę i płytę indukcyjną.

Do czynszu należy doliczyć opłaty za media.

Serdecznie zapraszamy na spotkanie w mieszkaniu :)",,2000.0,,2000.0,2000.0,"Śródmieście, Katowice, śląskie",Śródmieście,Katowice,śląskie,30.0,2,0,False,,,ready_to_move_in,private,False,historic_apartment_building,,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/2-pokoje-po-generalnym-remoncie-z-c-o-7-ID4p8L2,2 pokoje po generalnym remoncie z c.o. | 7,"Oferta bezpośrednio od właściciela – brak prowizji!

Oferuję do wynajęcia widne, przestronne mieszkanie praktycznie w Centrum Sosnowca. Lokal mieszkalny o powierzchni 51,67 m2 jest usytuowany na I piętrze w kamienicy w Sosnowcu przy ul. Piłsudskiego 42.
Najemca będzie pierwszym użytkownikiem lokalu, w którym został przeprowadzony generalny remont.
Składa się z:

pokoju z aneksem kuchennym wyposażonym w: szafki kuchenne wiszące oraz stojące, zlew z baterią i płytę elektryczną,
pokoju,
łazienki wraz z WC.

Opłaty:

Czynsz - 1 590,00 zł/miesięcznie z centralnym ogrzewaniem,
Woda - 3 m3/os (zaliczka), - 1 m3= 16,73 zł
Śmieci - 29,70 zł/os,
Utrzymanie porządku i czystości - 15,00 zł,
Oświetlenie nieruchomości - 5,00 zł/os
Opłata wodomierzowa - 5,00 zł/szt,
Korzystanie z infrastruktury nieruchomości – 5,00 zł,
Prąd - Najemca podpisuje umowę z dostawcą.

Wymagana kaucja 1 590,00 zł.
Możliwość oglądania po wcześniejszym umówieniu spotkania drogą telefoniczną. Preferowany kontakt od poniedziałku do piątku w godzinach 07:30-15:30.",,1590.0,,1590.0,1590.0,"ul. marsz. Józefa Piłsudskiego 42, Stary Sosnowiec, Sosnowiec, śląskie",ul. marsz. Józefa Piłsudskiego 42,Sosnowiec,śląskie,51.0,2,1,False,3,,ready_to_move_in,real_estate_agency,False,,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
https://www.otodom.pl/pl/oferta/gustownie-urzadzone-z-parkingiem-za-szlabanem-ID4oW9y,Gustownie urządzone z parkingiem za szlabanem,"Szukasz pięknego miejsca do życia?Mam do zaoferowania na wynajem mieszkanie przy ul. Opolskiego w Chorzowie - oś Irys, mieszczące się w wieżowcu na 11 piętrze. Mieszkanie o powierzchni 46,2 m2 składa się z 2 pokoi, kuchni, łazienki z wc, przedpokoju, balkonu i garderoby.Zdecydowanymi atutami nieruchomości są:wykończenie mieszkania z gustem i dbałością o szczegóły;osiedle jest monitorowane, a parking dla mieszkańców zabezpieczony szlabanem.Dodatkowo:blok po termomodernizacji;czysta i zadbana klatka schodowa z nowymi windami, zabezpieczona domofonem;ogrzewanie centralne;Koszt najmu: odstępne 2200zł + czynsz 463zł + opłaty(odpady, woda, prąd, gaz)Kaucja: 4000złNajem na zasadach najmu okazjonalnego.Zapraszam do obejrzenia filmu oraz wirtualnego spaceru.Tomasz Jeziorski tel.: 579 997 992",video_virtual_tour,2200.0,463.0,2663.0,,"ul. Księcia Władysława Opolskiego, Centrum, Chorzów, śląskie",ul. Księcia Władysława Opolskiego,Chorzów,śląskie,46.0,2,11,False,15,,ready_to_move_in,real_estate_agency,False,,1982,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
